benchmark,input,seed,config,evidence_level,simulator,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,log_path,notes
array_scan,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,1,next_line,core_integrated,deterministic_core_integrated_model,40700,3840,0.09434889,1,36864,1.047322,0.999902,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,1,stride,core_integrated,deterministic_core_integrated_model,40696,3840,0.09435817,3,36864,1.047425,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,1,copper,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
matrix_or_array_loop,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,1,next_line,core_integrated,deterministic_core_integrated_model,59922,5184,0.08651247,1,55296,1.048163,0.999933,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,1,stride,core_integrated,deterministic_core_integrated_model,59918,5184,0.08651824,3,55296,1.048233,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,1,copper,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
compute_heavy_low_memory,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,1,next_line,core_integrated,deterministic_core_integrated_model,24065,12672,0.52657386,1,96,1.027343,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,1,stride,core_integrated,deterministic_core_integrated_model,24249,12672,0.52257825,3,288,1.019547,0.992412,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,1,copper,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,21082,2112,0.10018025,186,17856,1.000000,0.972820,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,1,next_line,core_integrated,deterministic_core_integrated_model,20509,2112,0.10297918,177,16992,1.027939,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,1,stride,core_integrated,deterministic_core_integrated_model,21082,2112,0.10018025,186,17856,1.000000,0.972820,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,21082,2112,0.10018025,186,17856,1.000000,0.972820,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,1,copper,core_integrated,deterministic_core_integrated_model,21082,2112,0.10018025,186,17856,1.000000,0.972820,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
short_pointer_chains,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,10174,4224,0.41517594,48,4608,1.000000,0.975624,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,1,next_line,core_integrated,deterministic_core_integrated_model,10222,4224,0.41322637,48,4608,0.995304,0.971043,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,1,stride,core_integrated,deterministic_core_integrated_model,10160,4224,0.41574803,46,4608,1.001378,0.976969,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,9926,4224,0.42554906,1,4608,1.024985,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,1,copper,core_integrated,deterministic_core_integrated_model,10174,4224,0.41517594,48,4608,1.000000,0.975624,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
long_pointer_chains,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,102465,16128,0.15740009,768,73728,1.000000,0.274660,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,large,1,next_line,core_integrated,deterministic_core_integrated_model,103953,16128,0.15514704,768,73728,0.985686,0.270728,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,large,1,stride,core_integrated,deterministic_core_integrated_model,93855,16128,0.17183954,678,65088,1.091737,0.299856,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,28143,16128,0.57307323,2,192,3.640870,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,large,1,copper,core_integrated,deterministic_core_integrated_model,102465,16128,0.15740009,768,73728,1.000000,0.274660,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
mixed_pointer_array,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,45819,5376,0.11733124,384,36864,1.000000,0.594600,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,1,next_line,core_integrated,deterministic_core_integrated_model,27630,5376,0.19457112,193,18528,1.658306,0.986030,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,1,stride,core_integrated,deterministic_core_integrated_model,45819,5376,0.11733124,384,36864,1.000000,0.594600,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,27244,5376,0.19732785,193,18528,1.681801,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,1,copper,core_integrated,deterministic_core_integrated_model,45819,5376,0.11733124,384,36864,1.000000,0.594600,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
noisy_allocation_pattern,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,87593,8640,0.09863802,768,73728,1.000000,0.769582,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,1,next_line,core_integrated,deterministic_core_integrated_model,70172,8640,0.12312603,577,55392,1.248261,0.960640,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,1,stride,core_integrated,deterministic_core_integrated_model,87441,8640,0.09880948,732,73728,1.001738,0.770920,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,67410,8640,0.12817089,189,55392,1.299407,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,1,copper,core_integrated,deterministic_core_integrated_model,85635,8640,0.10089333,386,73728,1.022864,0.787178,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
patricia,large,1,no_prefetch,core_integrated,deterministic_core_integrated_model,10104,4992,0.49406176,30,2880,1.000000,0.983769,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,1,next_line,core_integrated,deterministic_core_integrated_model,10116,4992,0.49347568,30,2880,0.998814,0.982602,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,1,stride,core_integrated,deterministic_core_integrated_model,10104,4992,0.49406176,30,2880,1.000000,0.983769,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,1,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,9940,4992,0.50221328,4,2880,1.016499,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,1,copper,core_integrated,deterministic_core_integrated_model,10104,4992,0.49406176,30,2880,1.000000,0.983769,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
linked_list,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,6754,2304,0.34113118,32,3072,1.000000,0.552858,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,2,next_line,core_integrated,deterministic_core_integrated_model,6770,2304,0.34032496,32,3072,0.997637,0.551551,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,2,stride,core_integrated,deterministic_core_integrated_model,6061,2304,0.38013529,25,2400,1.114338,0.616070,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,3734,2304,0.61703267,1,96,1.808784,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,2,copper,core_integrated,deterministic_core_integrated_model,6754,2304,0.34113118,32,3072,1.000000,0.552858,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
tree_traversal,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,2,next_line,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,2,stride,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,2587,736,0.28449942,1,1536,1.027058,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,2,copper,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
hash_table_chaining,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,6229,2688,0.43152994,24,2304,1.000000,0.954728,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,2,next_line,core_integrated,deterministic_core_integrated_model,6229,2688,0.43152994,24,2304,1.000000,0.954728,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,2,stride,core_integrated,deterministic_core_integrated_model,5947,2688,0.45199260,10,2112,1.047419,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,6103,2688,0.44043913,4,2304,1.020646,0.974439,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,2,copper,core_integrated,deterministic_core_integrated_model,6229,2688,0.43152994,24,2304,1.000000,0.954728,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
graph_adjacency_walk,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,4276,1280,0.29934518,24,2304,1.000000,0.768475,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,small,2,next_line,core_integrated,deterministic_core_integrated_model,4276,1280,0.29934518,24,2304,1.000000,0.768475,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,small,2,stride,core_integrated,deterministic_core_integrated_model,4086,1280,0.31326481,10,2208,1.046500,0.804209,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,3286,1280,0.38953135,14,1344,1.301278,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,small,2,copper,core_integrated,deterministic_core_integrated_model,4276,1280,0.29934518,24,2304,1.000000,0.768475,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
branchy_pointer_chains,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,4322,832,0.19250347,32,3072,1.000000,0.960666,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,small,2,next_line,core_integrated,deterministic_core_integrated_model,4338,832,0.19179345,32,3072,0.996312,0.957123,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,small,2,stride,core_integrated,deterministic_core_integrated_model,4322,832,0.19250347,32,3072,1.000000,0.960666,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4152,832,0.20038536,2,3072,1.040944,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,small,2,copper,core_integrated,deterministic_core_integrated_model,4322,832,0.19250347,32,3072,1.000000,0.960666,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
array_scan,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,7062,640,0.09062589,64,6144,1.000000,0.953271,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,small,2,next_line,core_integrated,deterministic_core_integrated_model,6736,640,0.09501188,1,6144,1.048397,0.999406,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,small,2,stride,core_integrated,deterministic_core_integrated_model,6732,640,0.09506833,3,6144,1.049020,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,7062,640,0.09062589,64,6144,1.000000,0.953271,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,small,2,copper,core_integrated,deterministic_core_integrated_model,7062,640,0.09062589,64,6144,1.000000,0.953271,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
matrix_or_array_loop,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,3882,324,0.08346213,36,3456,1.000000,0.951056,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,small,2,next_line,core_integrated,deterministic_core_integrated_model,3696,324,0.08766234,1,3456,1.050325,0.998918,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,small,2,stride,core_integrated,deterministic_core_integrated_model,3692,324,0.08775731,3,3456,1.051463,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,3882,324,0.08346213,36,3456,1.000000,0.951056,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,small,2,copper,core_integrated,deterministic_core_integrated_model,3882,324,0.08346213,36,3456,1.000000,0.951056,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
compute_heavy_low_memory,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,4740,2112,0.44556962,8,768,1.000000,0.861181,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,small,2,next_line,core_integrated,deterministic_core_integrated_model,4082,2112,0.51739343,1,96,1.161195,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,small,2,stride,core_integrated,deterministic_core_integrated_model,4266,2112,0.49507736,3,288,1.111111,0.956868,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4740,2112,0.44556962,8,768,1.000000,0.861181,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,small,2,copper,core_integrated,deterministic_core_integrated_model,4740,2112,0.44556962,8,768,1.000000,0.861181,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,3277,352,0.10741532,29,2784,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,small,2,next_line,core_integrated,deterministic_core_integrated_model,3287,352,0.10708853,29,2784,0.996958,0.996958,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,small,2,stride,core_integrated,deterministic_core_integrated_model,3277,352,0.10741532,29,2784,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
